./project --codes-config=project.conf 

Fri Jul 17 08:52:46 2015

ROSS Revision: 3fcf778aab50497f0774bd29adc89e7054ba44b3

tw_net_start: Found world size to be 1 
num_active is 500
num_reps is 1000
j is 500

ROSS Core Configuration: 
	Total Nodes                                                  1
	Total Processors                                   [Nodes (1) x PE_per_Node (1)] 1
	Total KPs                                          [Nodes (1) x KPs (16)] 16
	Total LPs                                                 2000
	Simulation End Time                                31536000000000000.00
	LP-to-PE Mapping                                   model defined


ROSS Event Memory Allocation:
	Model events                                           1024001
	Network events                                           50000
	Total events                                           1074000

*** START SEQUENTIAL SIMULATION ***

*** END SIMULATION ***

node 0 received 81920 bytes in -0.000000 seconds, -85768972.481232 MiB/s sent_count 0 recvd_count 10 
node 1 received 81920 bytes in -0.000000 seconds, -512848764.696913 MiB/s sent_count 0 recvd_count 10 
node 2 received 0 bytes in 0.000761 seconds, 102.655411 MiB/s sent_count 10 recvd_count 0 
node 3 received 0 bytes in -0.000000 seconds, -2497093510.367107 MiB/s sent_count 0 recvd_count 0 
node 4 received 0 bytes in -0.000000 seconds, -224486281.009434 MiB/s sent_count 0 recvd_count 0 
node 5 received 0 bytes in 0.000518 seconds, 150.813604 MiB/s sent_count 10 recvd_count 0 
node 6 received 81920 bytes in -0.000000 seconds, -580925558.763129 MiB/s sent_count 0 recvd_count 10 
node 7 received 81920 bytes in 0.000725 seconds, 107.697211 MiB/s sent_count 10 recvd_count 10 
node 8 received 81920 bytes in -0.000000 seconds, -84382524.968580 MiB/s sent_count 0 recvd_count 10 
node 9 received 0 bytes in -0.000000 seconds, -141947729.003308 MiB/s sent_count 0 recvd_count 0 
node 10 received 0 bytes in -0.000000 seconds, -569995889.139348 MiB/s sent_count 0 recvd_count 0 
node 11 received 81920 bytes in 0.000639 seconds, 122.197184 MiB/s sent_count 10 recvd_count 10 
node 12 received 81920 bytes in 0.000670 seconds, 116.574144 MiB/s sent_count 10 recvd_count 10 
node 13 received 81920 bytes in 0.000817 seconds, 95.608750 MiB/s sent_count 10 recvd_count 10 
node 14 received 81920 bytes in -0.000000 seconds, -83134874.297105 MiB/s sent_count 0 recvd_count 10 
node 15 received 81920 bytes in 0.000695 seconds, 112.374566 MiB/s sent_count 10 recvd_count 10 
node 16 received 0 bytes in 0.000390 seconds, 200.561186 MiB/s sent_count 10 recvd_count 0 
node 17 received 0 bytes in -0.000000 seconds, -102055173.618795 MiB/s sent_count 0 recvd_count 0 
node 18 received 81920 bytes in 0.000668 seconds, 116.898036 MiB/s sent_count 10 recvd_count 10 
node 19 received 81920 bytes in -0.000000 seconds, -164363033.782320 MiB/s sent_count 0 recvd_count 10 
node 20 received 81920 bytes in -0.000000 seconds, -160023631.472124 MiB/s sent_count 0 recvd_count 10 
node 21 received 81920 bytes in -0.000000 seconds, -146376443.775416 MiB/s sent_count 0 recvd_count 10 
node 22 received 81920 bytes in 0.000652 seconds, 119.760452 MiB/s sent_count 10 recvd_count 10 
node 23 received 0 bytes in -0.000000 seconds, -220254721.065108 MiB/s sent_count 0 recvd_count 0 
node 24 received 0 bytes in 0.000762 seconds, 102.570658 MiB/s sent_count 10 recvd_count 0 
node 25 received 0 bytes in -0.000000 seconds, -1636924469.140581 MiB/s sent_count 0 recvd_count 0 
node 26 received 81920 bytes in 0.000498 seconds, 157.028716 MiB/s sent_count 10 recvd_count 10 
node 27 received 0 bytes in -0.000000 seconds, -442138866.436409 MiB/s sent_count 0 recvd_count 0 
node 28 received 0 bytes in -0.000000 seconds, -153751630.576428 MiB/s sent_count 0 recvd_count 0 
node 29 received 0 bytes in -0.000000 seconds, -145307369.709245 MiB/s sent_count 0 recvd_count 0 
node 30 received 81920 bytes in 0.000698 seconds, 111.853407 MiB/s sent_count 10 recvd_count 10 
node 31 received 0 bytes in 0.000869 seconds, 89.881596 MiB/s sent_count 10 recvd_count 0 
node 32 received 81920 bytes in -0.000000 seconds, -139064981.368130 MiB/s sent_count 0 recvd_count 10 
node 33 received 81920 bytes in 0.000768 seconds, 101.681849 MiB/s sent_count 10 recvd_count 10 
node 34 received 81920 bytes in 0.000765 seconds, 102.160006 MiB/s sent_count 10 recvd_count 10 
node 35 received 81920 bytes in -0.000000 seconds, -127359970.718745 MiB/s sent_count 0 recvd_count 10 
node 36 received 0 bytes in 0.000786 seconds, 99.351038 MiB/s sent_count 10 recvd_count 0 
node 37 received 81920 bytes in -0.000000 seconds, -97653552.522891 MiB/s sent_count 0 recvd_count 10 
node 38 received 81920 bytes in -0.000000 seconds, -164472640.626387 MiB/s sent_count 0 recvd_count 10 
node 39 received 81920 bytes in 0.000417 seconds, 187.206524 MiB/s sent_count 10 recvd_count 10 
node 40 received 81920 bytes in -0.000000 seconds, -9558679882.875257 MiB/s sent_count 0 recvd_count 10 
node 41 received 81920 bytes in 0.000761 seconds, 102.655511 MiB/s sent_count 10 recvd_count 10 
node 42 received 0 bytes in -0.000000 seconds, -100849453.816870 MiB/s sent_count 0 recvd_count 0 
node 43 received 0 bytes in 0.000614 seconds, 127.280725 MiB/s sent_count 10 recvd_count 0 
node 44 received 0 bytes in 0.000698 seconds, 111.891838 MiB/s sent_count 10 recvd_count 0 
node 45 received 0 bytes in 0.000693 seconds, 112.718423 MiB/s sent_count 10 recvd_count 0 
node 46 received 81920 bytes in -0.000000 seconds, -197123176.488324 MiB/s sent_count 0 recvd_count 10 
node 47 received 81920 bytes in -0.000000 seconds, -110926291.118547 MiB/s sent_count 0 recvd_count 10 
node 48 received 81920 bytes in -0.000000 seconds, -154838668.081712 MiB/s sent_count 0 recvd_count 10 
node 49 received 81920 bytes in -0.000000 seconds, -159311765.133504 MiB/s sent_count 0 recvd_count 10 
node 50 received 0 bytes in 0.000605 seconds, 129.223038 MiB/s sent_count 10 recvd_count 0 
node 51 received 0 bytes in -0.000000 seconds, -115849825.890837 MiB/s sent_count 0 recvd_count 0 
node 52 received 0 bytes in 0.000411 seconds, 190.313019 MiB/s sent_count 10 recvd_count 0 
node 53 received 81920 bytes in -0.000000 seconds, -314641445.188158 MiB/s sent_count 0 recvd_count 10 
node 54 received 81920 bytes in 0.000611 seconds, 127.919412 MiB/s sent_count 10 recvd_count 10 
node 55 received 0 bytes in 0.000674 seconds, 115.844449 MiB/s sent_count 10 recvd_count 0 
node 56 received 0 bytes in -0.000000 seconds, -179449216.716984 MiB/s sent_count 0 recvd_count 0 
node 57 received 0 bytes in -0.000000 seconds, -186744830.485451 MiB/s sent_count 0 recvd_count 0 
node 58 received 0 bytes in -0.000000 seconds, -137199499.215107 MiB/s sent_count 0 recvd_count 0 
node 59 received 0 bytes in 0.000679 seconds, 115.089364 MiB/s sent_count 10 recvd_count 0 
node 60 received 81920 bytes in -0.000000 seconds, -83856067.664269 MiB/s sent_count 0 recvd_count 10 
node 61 received 81920 bytes in 0.000783 seconds, 99.837561 MiB/s sent_count 10 recvd_count 10 
node 62 received 81920 bytes in 0.000609 seconds, 128.262970 MiB/s sent_count 10 recvd_count 10 
node 63 received 0 bytes in 0.000590 seconds, 132.378997 MiB/s sent_count 10 recvd_count 0 
node 64 received 0 bytes in -0.000000 seconds, -79676492.260250 MiB/s sent_count 0 recvd_count 0 
node 65 received 81920 bytes in 0.000768 seconds, 101.769589 MiB/s sent_count 10 recvd_count 10 
node 66 received 81920 bytes in -0.000000 seconds, -651009859.089013 MiB/s sent_count 0 recvd_count 10 
node 67 received 81920 bytes in 0.000800 seconds, 97.648059 MiB/s sent_count 10 recvd_count 10 
node 68 received 81920 bytes in 0.000692 seconds, 112.904295 MiB/s sent_count 10 recvd_count 10 
node 69 received 0 bytes in -0.000000 seconds, -126276737.251001 MiB/s sent_count 0 recvd_count 0 
node 70 received 0 bytes in 0.000642 seconds, 121.642209 MiB/s sent_count 10 recvd_count 0 
node 71 received 0 bytes in 0.000744 seconds, 104.981765 MiB/s sent_count 10 recvd_count 0 
node 72 received 0 bytes in -0.000000 seconds, -87932705.518884 MiB/s sent_count 0 recvd_count 0 
node 73 received 81920 bytes in 0.000831 seconds, 93.999886 MiB/s sent_count 10 recvd_count 10 
node 74 received 81920 bytes in -0.000000 seconds, -173413473.922186 MiB/s sent_count 0 recvd_count 10 
node 75 received 0 bytes in 0.000665 seconds, 117.539503 MiB/s sent_count 10 recvd_count 0 
node 76 received 0 bytes in 0.000596 seconds, 131.120105 MiB/s sent_count 10 recvd_count 0 
node 77 received 0 bytes in -0.000000 seconds, -159823884.831300 MiB/s sent_count 0 recvd_count 0 
node 78 received 81920 bytes in -0.000000 seconds, -296035562.600141 MiB/s sent_count 0 recvd_count 10 
node 79 received 81920 bytes in 0.000590 seconds, 132.448055 MiB/s sent_count 10 recvd_count 10 
node 80 received 0 bytes in -0.000000 seconds, -106093264.114261 MiB/s sent_count 0 recvd_count 0 
node 81 received 81920 bytes in 0.000903 seconds, 86.488295 MiB/s sent_count 10 recvd_count 10 
node 82 received 81920 bytes in 0.000492 seconds, 158.669277 MiB/s sent_count 10 recvd_count 10 
node 83 received 81920 bytes in 0.000569 seconds, 137.264679 MiB/s sent_count 10 recvd_count 10 
node 84 received 81920 bytes in -0.000000 seconds, -85708157.886171 MiB/s sent_count 0 recvd_count 10 
node 85 received 0 bytes in -0.000000 seconds, -153796944.214517 MiB/s sent_count 0 recvd_count 0 
node 86 received 81920 bytes in 0.000719 seconds, 108.635267 MiB/s sent_count 10 recvd_count 10 
node 87 received 0 bytes in -0.000000 seconds, -98694612.836379 MiB/s sent_count 0 recvd_count 0 
node 88 received 81920 bytes in -0.000000 seconds, -175636646.409420 MiB/s sent_count 0 recvd_count 10 
node 89 received 0 bytes in 0.000797 seconds, 97.962925 MiB/s sent_count 10 recvd_count 0 
node 90 received 81920 bytes in -0.000000 seconds, -155433161.832824 MiB/s sent_count 0 recvd_count 10 
node 91 received 0 bytes in 0.000517 seconds, 151.074425 MiB/s sent_count 10 recvd_count 0 
node 92 received 0 bytes in -0.000000 seconds, -270120067.214953 MiB/s sent_count 0 recvd_count 0 
node 93 received 0 bytes in 0.000541 seconds, 144.512829 MiB/s sent_count 10 recvd_count 0 
node 94 received 81920 bytes in 0.000619 seconds, 126.155830 MiB/s sent_count 10 recvd_count 10 
node 95 received 81920 bytes in -0.000000 seconds, -109398299.881016 MiB/s sent_count 0 recvd_count 10 
node 96 received 0 bytes in -0.000000 seconds, -268243226.423775 MiB/s sent_count 0 recvd_count 0 
node 97 received 0 bytes in 0.000596 seconds, 131.125406 MiB/s sent_count 10 recvd_count 0 
node 98 received 0 bytes in -0.000000 seconds, -157510481.661192 MiB/s sent_count 0 recvd_count 0 
node 99 received 0 bytes in -0.000000 seconds, -495826302.391172 MiB/s sent_count 0 recvd_count 0 
node 100 received 0 bytes in -0.000000 seconds, -667103421.480564 MiB/s sent_count 0 recvd_count 0 
node 101 received 0 bytes in -0.000000 seconds, -98128385.102671 MiB/s sent_count 0 recvd_count 0 
